match_id,radiant_team_id,dire_team_id,radiant_win,player_slot,account_id,hero_id,is_radiant
8729999224,8629005,9768243,True,129,1880979563,87,False
8729999224,8629005,9768243,True,130,1879746018,97,False
8729999224,8629005,9768243,True,131,1880007196,26,False
8729999224,8629005,9768243,True,132,1880066287,39,False
8729970931,8255888,2163,True,0,172099728,145,True
8729970931,8255888,2163,True,1,480412663,74,True
8729970931,8255888,2163,True,2,165564598,28,True
8729970931,8255888,2163,True,3,317880638,21,True
8729970931,8255888,2163,True,4,196878136,37,True
8729970931,8255888,2163,True,128,16497807,64,False
8729970931,8255888,2163,True,129,97590558,96,False
8729970931,8255888,2163,True,130,201358612,34,False
8729970931,8255888,2163,True,131,77490514,19,False
8729970931,8255888,2163,True,132,152962063,114,False
8729954941,9691942,9729268,True,0,236214375,27,True
8729954941,9691942,9729268,True,1,1029972951,93,True
8729954941,9691942,9729268,True,2,878549965,145,True
8729954941,9691942,9729268,True,3,1811371866,110,True
8729954941,9691942,9729268,True,4,314272971,155,True
8729954941,9691942,9729268,True,128,130433320,43,False
8729954941,9691942,9729268,True,129,138327358,86,False
8729954941,9691942,9729268,True,130,906511622,83,False
8729954941,9691942,9729268,True,131,819437701,21,False
8729954941,9691942,9729268,True,132,1171975340,78,False
8729954509,9768243,8629005,False,0,1880066287,107,True
8729954509,9768243,8629005,False,1,1879746018,2,True
8729954509,9768243,8629005,False,2,1880011613,11,True
8729954509,9768243,8629005,False,3,1880979563,68,True
8729954509,9768243,8629005,False,4,1880007196,26,True
8729954509,9768243,8629005,False,128,1200963940,74,False
8729954509,9768243,8629005,False,129,1228355759,137,False
8729954509,9768243,8629005,False,130,1227183303,31,False
8729954509,9768243,8629005,False,131,928499811,73,False
8729954509,9768243,8629005,False,132,1185918470,114,False
8729907846,9425656,9814269,False,0,1622405666,35,True
8729907846,9425656,9814269,False,1,397206052,56,True
8729907846,9425656,9814269,False,2,1621422877,87,True
8729907846,9425656,9814269,False,3,1621570409,26,True
8729907846,9425656,9814269,False,4,1621497616,99,True
8729907846,9425656,9814269,False,128,1903287666,34,False
8729907846,9425656,9814269,False,129,1903043745,129,False
8729907846,9425656,9814269,False,130,1902738528,79,False
8729907846,9425656,9814269,False,131,1902782463,11,False
8729907846,9425656,9814269,False,132,1902976475,64,False
8729895204,9729268,9797883,False,0,1171975340,47,True
8729895204,9729268,9797883,False,1,138327358,3,True
8729895204,9729268,9797883,False,2,130433320,23,True
8729895204,9729268,9797883,False,3,906511622,19,True
8729895204,9729268,9797883,False,4,819437701,11,True
8729895204,9729268,9797883,False,128,236214375,27,False
8729895204,9729268,9797883,False,129,1029972951,89,False
8729895204,9729268,9797883,False,130,878549965,126,False
8729895204,9729268,9797883,False,131,1811371866,15,False
